192.168.10.41 hits=5;bytes=997797;duration=6314;first=1760352759.513;last=1760352764.98;url=st3-23.vk.com;cache_hit=0;cache_bytes=0;arr_last=1760352759.513,1760352759.515,1760352759.517,1760352759.521,1760352764.98
192.168.10.41 hits=2;bytes=881390;duration=408396;first=1760352764.981;last=1760356956.856;url=s00.yaplakal.com;cache_hit=0;cache_bytes=0;arr_last=1760352764.981,1760356956.856
192.168.10.41 hits=25;bytes=620745;duration=4852782;first=1760347486.105;last=1760356557.102;url=vk.com;cache_hit=0;cache_bytes=0;arr_last=1760352764.981,1760352825.074,1760352885.166,1760352945.296,1760353010.384,1760353361.59,1760353421.955,1760353852.675,1760354688.989,1760356557.102
192.168.10.41 hits=4;bytes=581429;duration=69635;first=1760352629.754;last=1760356625.539;url=avatars.mds.yandex.net;cache_hit=0;cache_bytes=0;arr_last=1760352629.754,1760352754.965,1760353341.576,1760356625.539
192.168.10.41 hits=22;bytes=578870;duration=174206;first=1760352674.834;last=1760353632.327;url=yandex.kz;cache_hit=0;cache_bytes=0;arr_last=1760352694.858,1760352704.876,1760352724.91,1760352734.934,1760352764.976,1760352785.003,1760352795.016,1760352815.05,1760352825.074,1760353341.577
192.168.10.41 hits=1;bytes=564317;duration=19329;first=1760353361.589;last=1760353361.589;url=www.google.com;cache_hit=0;cache_bytes=0;arr_last=1760353361.589
192.168.10.41 hits=3;bytes=415234;duration=17973;first=1760352629.754;last=1760352649.129;url=yastatic.net;cache_hit=0;cache_bytes=0;arr_last=1760352629.754,1760352629.754,1760352649.129
192.168.10.41 hits=1;bytes=396751;duration=8996;first=1760353351.583;last=1760353351.583;url=news.store.rambler.ru;cache_hit=0;cache_bytes=0;arr_last=1760353351.583
192.168.10.41 hits=2;bytes=386990;duration=14272;first=1760333424.311;last=1760333434.331;url=www.speedtest.net;cache_hit=0;cache_bytes=0;arr_last=1760333424.311,1760333434.331
192.168.10.41 hits=2;bytes=144026;duration=18780;first=1760353351.58;last=1760353351.581;url=www.rambler.ru;cache_hit=0;cache_bytes=0;arr_last=1760353351.58,1760353351.581
192.168.10.41 hits=4;bytes=137246;duration=23644;first=1760352764.976;last=1760356557.102;url=www.yaplakal.com;cache_hit=0;cache_bytes=0;arr_last=1760352764.976,1760353361.59,1760353992.89,1760356557.102
192.168.10.41 hits=2;bytes=112053;duration=125971;first=1760352764.981;last=1760356678.507;url=s02.yapfiles.ru;cache_hit=0;cache_bytes=0;arr_last=1760352764.981,1760356678.507
192.168.10.41 hits=1;bytes=108933;duration=6199;first=1760353351.584;last=1760353351.584;url=cdn-store.rambler.ru;cache_hit=0;cache_bytes=0;arr_last=1760353351.584
192.168.10.41 hits=2;bytes=52563;duration=69550;first=1760353351.581;last=1760356624.971;url=embeds.rambler.ru;cache_hit=0;cache_bytes=0;arr_last=1760353351.581,1760356624.971
192.168.10.41 hits=1;bytes=48035;duration=4475;first=1760352764.981;last=1760352764.981;url=s01.yapfiles.ru;cache_hit=0;cache_bytes=0;arr_last=1760352764.981
192.168.10.41 hits=2;bytes=44243;duration=18284;first=1760353351.58;last=1760353351.583;url=rcm.rambler.ru;cache_hit=0;cache_bytes=0;arr_last=1760353351.58,1760353351.583
192.168.10.41 hits=1;bytes=41850;duration=8899;first=1760353351.582;last=1760353351.582;url=ru.wikipedia.org;cache_hit=0;cache_bytes=0;arr_last=1760353351.582
192.168.10.41 hits=4;bytes=30457;duration=13943;first=1760352764.981;last=1760356557.102;url=api.yapfiles.ru;cache_hit=0;cache_bytes=0;arr_last=1760352764.981,1760353361.59,1760353992.891,1760356557.102
192.168.10.41 hits=3;bytes=29671;duration=19845;first=1760353351.583;last=1760353361.59;url=ogads-pa.clients6.google.com;cache_hit=0;cache_bytes=0;arr_last=1760353351.583,1760353351.585,1760353361.59
192.168.10.41 hits=1;bytes=29509;duration=7594;first=1760353351.581;last=1760353351.581;url=store.rambler.ru;cache_hit=0;cache_bytes=0;arr_last=1760353351.581
192.168.10.41 hits=1;bytes=29353;duration=8555;first=1760353361.589;last=1760353361.589;url=encrypted-tbn0.gstatic.com;cache_hit=0;cache_bytes=0;arr_last=1760353361.589
192.168.10.41 hits=5;bytes=29119;duration=378916;first=1760347229.537;last=1760356984.468;url=edge.microsoft.com;cache_hit=0;cache_bytes=0;arr_last=1760347229.537,1760350438.852,1760352629.754,1760353341.578,1760356984.468
192.168.10.41 hits=3;bytes=17683;duration=45168;first=1760352674.835;last=1760353361.59;url=yandex.ru;cache_hit=0;cache_bytes=0;arr_last=1760352674.835,1760352764.979,1760353361.59
192.168.10.41 hits=4;bytes=15879;duration=15375;first=1760352764.981;last=1760356557.102;url=www.yapfiles.ru;cache_hit=0;cache_bytes=0;arr_last=1760352764.981,1760353361.59,1760353992.89,1760356557.102
192.168.10.41 hits=2;bytes=14289;duration=19017;first=1760353351.58;last=1760353351.582;url=id.rambler.ru;cache_hit=0;cache_bytes=0;arr_last=1760353351.58,1760353351.582
192.168.10.41 hits=3;bytes=10894;duration=43681;first=1760352674.834;last=1760353361.59;url=ya.ru;cache_hit=0;cache_bytes=0;arr_last=1760352674.834,1760352764.977,1760353361.59
192.168.10.41 hits=1;bytes=5608;duration=7212;first=1760353351.582;last=1760353351.582;url=en.wikipedia.org;cache_hit=0;cache_bytes=0;arr_last=1760353351.582
192.168.10.41 hits=1;bytes=5550;duration=4160;first=1760353642.342;last=1760353642.342;url=xpaywalletcdn-prod.azureedge.net;cache_hit=0;cache_bytes=0;arr_last=1760353642.342
