sgolota@tp.oil hits=1;bytes=66705602;duration=9017;first=1759984992.011;last=1759984992.011;url=releases.warp.dev;cache_hit=0;cache_bytes=0;arr_last=1759984992.011
sgolota@tp.oil hits=276;bytes=10029949;duration=45363;first=1759980082.86;last=1760014651.194;url=www.google.com;cache_hit=0;cache_bytes=0;arr_last=1759980085.175,1759980587.5,1759981438.809,1759984961.592,1759985275.12,1759990015.743,1759994218.6,1760012859.593,1760014139.266,1760014647.15
sgolota@tp.oil hits=138;bytes=7331281;duration=29587;first=1759984977.117;last=1759985394.791;url=app.warp.dev;cache_hit=0;cache_bytes=0;arr_last=1759984977.26,1759984977.43,1759984977.551,1759984977.554,1759984977.619,1759984977.62,1759984977.652,1759984977.691,1759984977.731,1759985281.72
sgolota@tp.oil hits=117;bytes=6988027;duration=33797;first=1759985237.904;last=1759985393.122;url=mail.google.com;cache_hit=0;cache_bytes=0;arr_last=1759985237.904,1759985238.727,1759985239.008,1759985239.432,1759985239.721,1759985240.566,1759985241.641,1759985241.753,1759985241.79,1759985242.44
sgolota@tp.oil hits=1;bytes=6908381;duration=1000;first=1759980625.092;last=1759980625.092;url=release-assets.githubusercontent.com;cache_hit=0;cache_bytes=0;arr_last=1759980625.092
sgolota@tp.oil hits=122;bytes=3110582;duration=13181;first=1759980094.209;last=1759994227.604;url=www.gstatic.com;cache_hit=0;cache_bytes=0;arr_last=1759980096.23,1759980096.387,1759980096.671,1759980096.773,1759980096.849,1759980096.852,1759980096.882,1759981472.411,1759985207.939,1759994227.568
sgolota@tp.oil hits=148;bytes=2782573;duration=20813;first=1759980627.538;last=1760014830.183;url=yandex.kz;cache_hit=0;cache_bytes=0;arr_last=1759980629.267,1759980629.446,1759980629.452,1759980633.456,1759990021.55,1759994221.681,1759994549.752,1760012848.17,1760014137.38,1760014645.956
sgolota@tp.oil hits=19;bytes=1914999;duration=2397;first=1759981665.196;last=1759981668.885;url=b.cdnst.net;cache_hit=0;cache_bytes=0;arr_last=1759981665.196,1759981665.457,1759981666.133,1759981667.351,1759981667.442,1759981667.447,1759981667.556,1759981667.557,1759981667.647,1759981667.659
sgolota@tp.oil hits=52;bytes=1592363;duration=6537;first=1759980627.953;last=1760014650.385;url=yastatic.net;cache_hit=0;cache_bytes=0;arr_last=1759980628.039,1759980628.058,1759980628.12,1759980628.194,1759980628.289,1759980628.364,1759980628.446,1759980628.511,1760014137.883,1760014646.237
sgolota@tp.oil hits=35;bytes=1139365;duration=11331;first=1759984972.225;last=1759984976.887;url=www.warp.dev;cache_hit=0;cache_bytes=0;arr_last=1759984972.225,1759984973.138,1759984973.449,1759984973.782,1759984973.783,1759984973.784,1759984973.784,1759984974.075,1759984974.078,1759984974.079
sgolota@tp.oil hits=500;bytes=1054920;duration=52401;first=1759981472.714;last=1759985450.779;url=ssl.gstatic.com;cache_hit=0;cache_bytes=0;arr_last=1759981472.714,1759985241.575,1759985243.623,1759985243.724,1759985243.918,1759985243.92,1759985243.983,1759985243.983,1759985243.999,1759985244.163
sgolota@tp.oil hits=91;bytes=970859;duration=6791;first=1759990023.695;last=1760014647.729;url=news.store.rambler.ru;cache_hit=0;cache_bytes=0;arr_last=1759990023.844,1759990024.293,1759990024.368,1759990024.507,1759990024.508,1759990024.508,1759994223.427,1760012859.211,1760014139.189,1760014647.729
sgolota@tp.oil hits=7;bytes=933601;duration=1065;first=1759984980.851;last=1759985392.602;url=v.warp.dev;cache_hit=0;cache_bytes=0;arr_last=1759984980.851,1759985062.636,1759985190.471,1759985254.76,1759985282.454,1759985344.706,1759985392.602
sgolota@tp.oil hits=28;bytes=694625;duration=4398;first=1759980630.85;last=1760014650.46;url=www.rambler.ru;cache_hit=0;cache_bytes=0;arr_last=1759990024.188,1759990029.704,1759990029.924,1759994221.87,1759994223.36,1759994223.435,1759994226.214,1760012859.757,1760014138.438,1760014646.723
sgolota@tp.oil hits=11;bytes=678314;duration=2782;first=1759990023.809;last=1760014649.013;url=upload.wikimedia.org;cache_hit=0;cache_bytes=0;arr_last=1759990023.809,1759990023.941,1759990024.13,1759990024.13,1759990024.16,1760012861.49,1760012861.795,1760014139.726,1760014140.182,1760014648.77
sgolota@tp.oil hits=1025;bytes=617360;duration=2146;first=1759981673.478;last=1759982019.038;url=speedtest.kyzylorda.telecom.kz.prod.hosts.ooklaserver.net;cache_hit=0;cache_bytes=0;arr_last=1759981673.478,1759981674.391,1759981674.41,1759981674.431,1759981674.441,1759981674.449,1759981674.464,1759981674.475,1759982004.816,1759982004.837
sgolota@tp.oil hits=66;bytes=545339;duration=8312;first=1759990026.888;last=1760014141.546;url=cdn-store.rambler.ru;cache_hit=0;cache_bytes=0;arr_last=1759990027.103,1759990027.147,1759990027.236,1759990027.347,1759990027.4,1759990027.467,1759990027.581,1759994225.707,1760012862.374,1760014141.491
